label,source,text,normalized_text,cleaned_text,tokens,stemmed_tokens
1,manual,مسؤولون أفغان يحققون فوفيات زفاف بطائرات الهليكوبتر,مسؤولون افغان يحققون فوفيات زفاف بطائرات الهليكوبتر,مسؤولون افغان يحققون فوفيات زفاف بطائرات الهليكوبتر,"['مسؤول+ون', 'أفغان', 'يحقق+ون', 'ف+وفيات', 'زفاف', 'ب+طائر+ات', 'ال+هليكوبتر']","['مسؤول', 'أفغان', 'حقق', 'وفاة', 'زفاف', 'طائرة', 'هلكوبتر']"
0,youtube,نعلو الشيطان و صلو على النبي صلى الله عليه و سلم علاش راكم تكذبوا,نعلو الشيطان و صلو علي النبي صلي الله عليه و سلم علاش راكم تكذبوا,نعلو الشيطان صلو علي النبي صلي الله سلم راكم تكذبوا,"['نعلو', 'ال+شيطان', 'صلو', 'علي', 'ال+نبي', 'صلى', 'الله', 'سلم', 'راكم', 'تكذب+وا']","['علا', 'شيطان', 'و', 'صلو', 'علي', 'نبي', 'صلى', 'الله', 'على', 'و', 'سلم', 'علاش', 'راكم', 'كذب']"
1,paraphrased,الحراقة تاع روهينجا فباكستان متوسطين على ماليهم فميانمار,الحراقه تاع روهينجا فباكستان متوسطين علي ماليهم فميانمار,الحراقه روهينجا فباكستان متوسطين علي ماليهم فميانمار,"['ال+حراقه', 'روهينجا', 'ف+باكستان', 'متوسط+ين', 'علي', 'مالي+هم', 'فميانمار']","['حراقه', 'تاع', 'روهينجا', 'باكستان', 'متوسط', 'علي', 'مالي', 'فميانمار']"
0,manual, النمسا هي اللي كتاشفت اللقاح تع لنفلونزا, النمسا هي اللي كتاشفت اللقاح تع لنفلونزا,النمسا اللي كتاشفت اللقاح لنفلونزا,"['ال+نمسا', 'اللي', 'كتاشفت', 'ال+لقاح', 'لنفلونزا']","['نمسا', 'هي', 'لي', 'كتاشفت', 'لقاح', 'تع', 'لنفلونزا']"
1,translated,الكالم بين ايران وواشنظن,الكالم بين ايران وواشنظن,الكالم ايران وواشنظن,"['ال+كالم', 'إيران', 'وواشنظن']","['كالم', 'بين', 'إيران', 'وواشنظن']"
0,manual, لقاو لجرثومة اللي تدير التهاب السحايا فعام 1884, لقاو لجرثومه اللي تدير التهاب السحايا فعام 1884,لقاو لجرثومه اللي تدير التهاب السحايا فعام 1884,"['ل+قاو', 'ل+جرثوم+ه', 'اللي', 'تدير', 'التهاب', 'ال+سحايا', 'ف+عام', '1884']","['قاو', 'جرثوم', 'لي', 'أدار', 'التهاب', 'سحايا', 'عام', '1884']"
0,youtube,فلي مايحبوهش بليشاء الله غير الكذب متحشموش,فلي مايحبوهش بليشاء الله غير الكذب متحشموش,فلي مايحبوهش بليشاء الله الكذب متحشموش,"['فلي', 'مايحبوهش', 'بليشاء', 'الله', 'ال+كذب', 'متحشموش']","['لي', 'مايحبوهش', 'بليشاء', 'الله', 'غير', 'كذب', 'متحشموش']"
1,translated,يتفكر البابا فميديلين الذكريات الحلوة لسلام تاع المخدرات,يتفكر البابا فميديلين الذكريات الحلوه لسلام تاع المخدرات,يتفكر البابا فميديلين الذكريات الحلوه لسلام المخدرات,"['يتفكر', 'ال+بابا', 'فميديلين', 'ال+ذكري+ات', 'ال+حلوه', 'ل+سلام', 'ال+مخدر+ات']","['تفكر', 'بابا', 'فميديلين', 'ذكرى', 'حلوه', 'سلام', 'تاع', 'مخدر']"
1,manual,ماراحش تدفع بريطانيا فلسًا واحدًا أكثر مما تعت بالاك أنه الصواب ترك الاتحاد الأوروبي بوريس جونسون,ماراحش تدفع بريطانيا فلسا واحدا اكثر مما تعت بالاك انه الصواب ترك الاتحاد الاوروبي بوريس جونسون,ماراحش تدفع بريطانيا فلسا واحدا تعت انه الصواب ترك الاتحاد الاوروبي بوريس جونسون,"['ماراحش', 'تدفع', 'بريطانيا', 'فلس+ا', 'واحد+ا', 'تعت', 'ان+ه', 'ال+صواب', 'ترك', 'ال+اتحاد', 'ال+أوروبي', 'بوريس', 'جونسون']","['ماراحش', 'دفع', 'بريطانيا', 'فلس', 'واحد', 'أكثر', 'من', 'تعت', 'بالاك', 'ان', 'صواب', 'ترك', 'اتحاد', 'أوربي', 'بوريس', 'جونسون']"
1,manual,ما من المحتملش إغلاق محطتين نوويتين فتكساس إذا بقيت ماريا على الطريق,ما من المحتملش اغلاق محطتين نوويتين فتكساس اذا بقيت ماريا علي الطريق,المحتملش اغلاق محطتين نوويتين فتكساس اذا بقيت ماريا علي الطريق,"['ال+محتملش', 'إغلاق', 'محط+ت+ين', 'نووي+ت+ين', 'ف+تكساس', 'اذ+ا', 'بقي+ت', 'ماريا', 'علي', 'ال+طريق']","['ما', 'من', 'محتملش', 'إغلاق', 'محطة', 'نووي', 'تكساس', 'اذ', 'بقي', 'ماريا', 'علي', 'طريق']"
0,manual,السعودية دارت أبليكاسيون باش يقيمو الخطب الدينية,السعوديه دارت ابليكاسيون باش يقيمو الخطب الدينيه,السعوديه دارت ابليكاسيون يقيمو الخطب الدينيه,"['السعوديه', 'دار+ت', 'ابليكاسيون', 'يقيمو', 'ال+خطب', 'الدين+ي+ه']","['السعوديه', 'دارى', 'ابليكاسيون', 'باش', 'يقيمو', 'خطبة', 'ديني']"
1,paraphrased,منتجات البلاستيك تغزو السوق الأوروبية,منتجات البلاستيك تغزو السوق الاوروبيه,منتجات البلاستيك تغزو السوق الاوروبيه,"['منتج+ات', 'ال+بلاستيك', 'تغزو', 'ال+سوق', 'ال+اوروبيه']","['منتج', 'بلاستيك', 'غزا', 'سوق', 'اوروبيه']"
1,paraphrased,مع الهربة ولا القعاد هنا ؟ بسبت مسار تحويل إيرماس بواف راهم يعاودوا يخمموا,مع الهربه ولا القعاد هنا ؟ بسبت مسار تحويل ايرماس بواف راهم يعاودوا يخمموا,الهربه القعاد ؟ بسبت مسار تحويل ايرماس بواف راهم يعاودوا يخمموا,"['ال+هربه', 'ال+قعاد', '؟', 'ب+سبت', 'مسار', 'تحويل', 'ايرماس', 'ب+واف', 'را+هم', 'يعاود+وا', 'يخمم+وا']","['مع', 'هرب', 'لا', 'قعاد', 'هنا', '؟', 'سب', 'مسار', 'تحويل', 'ايرماس', 'وافي', 'را', 'عاود', 'يخمم']"
1,manual,البترول يستقر قبل العقوبات,البترول يستقر قبل العقوبات,البترول يستقر قبل العقوبات,"['ال+بترول', 'يستقر', 'قبل', 'ال+عقوب+ات']","['بترول', 'استقر', 'قبل', 'عقوبة']"
0,translated,تيلرسون فأنقرة لي راها تطالب باش يستبعدو ميليشيا كردية من قوات سوريا الديمقراطية,تيلرسون فانقره لي راها تطالب باش يستبعدو ميليشيا كرديه من قوات سوريا الديمقراطيه,تيلرسون فانقره راها تطالب يستبعدو ميليشيا كرديه قوات سوريا الديمقراطيه,"['تيلرسون', 'ف+انقره', 'را+ها', 'تطالب', 'يستبعدو', 'ميليشيا', 'كردي+ه', 'قو+ات', 'سوريا', 'ال+ديمقراطيه']","['تيلرسون', 'انقره', 'ل', 'را', 'طالب', 'باش', 'يستبعدو', 'ميليشيا', 'كردي', 'من', 'قوة', 'سوريا', 'ديمقراطيه']"
1,manual,نسبة لبطالة نقصت فوقت كورونا,نسبه لبطاله نقصت فوقت كورونا,نسبه لبطاله نقصت فوقت كورونا,"['نسب+ه', 'ل+بطال+ه', 'نقص+ت', 'ف+وقت', 'كورونا']","['نسب', 'بطال', 'نقص', 'وقت', 'كورونا']"
1,manual,كتاشفو لفيتامين فعام 1860,كتاشفو لفيتامين فعام 1860,كتاشفو لفيتامين فعام 1860,"['كتاشفو', 'ل+فيتامين', 'ف+عام', '1860']","['كتاشفو', 'فيتامين', 'عام', '1860']"
1,translated,رفع سطوكاج أوبك للمستوى المطلوب,رفع سطوكاج اوبك للمستوي المطلوب,رفع سطوكاج اوبك للمستوي المطلوب,"['رفع', 'سطوكاج', 'أوبك', 'ل+ال+مستوي', 'ال+مطلوب']","['رفع', 'سطوكاج', 'أوبك', 'مستوي', 'مطلوب']"
0,translated,قالت بريطانيا بلي تنتهج سياسة هجرة متوازنة مور لي خرجت بريطانيا من الاتحاد الأوروبي,قالت بريطانيا بلي تنتهج سياسه هجره متوازنه مور لي خرجت بريطانيا من الاتحاد الاوروبي,قالت بريطانيا بلي تنتهج سياسه هجره متوازنه مور خرجت بريطانيا الاتحاد الاوروبي,"['قال+ت', 'بريطانيا', 'بلي', 'تنتهج', 'سياس+ه', 'هجر+ه', 'متوازن+ه', 'مور', 'خرج+ت', 'بريطانيا', 'ال+اتحاد', 'ال+أوروبي']","['قال', 'بريطانيا', 'بلي', 'انتهج', 'سياس', 'هجر', 'متوازن', 'مور', 'ل', 'خرج', 'بريطانيا', 'من', 'اتحاد', 'أوربي']"
1,paraphrased,تم إلقاء القبض على ناصر العمر فسوريا,تم القاء القبض علي ناصر العمر فسوريا,تم القاء القبض علي ناصر العمر فسوريا,"['تم', 'ال+قاء', 'ال+قبض', 'علي', 'ناصر', 'ال+عمر', 'ف+سوريا']","['تم', 'قاء', 'قبض', 'علي', 'ناصر', 'عمر', 'سوريا']"
1,youtube,ان للاه وانا اليه راجعون  اعداء الوحدة الترابية ينقرظون واحد  واحد  الله يرحم الموت علينا حق.,ان للاه وانا اليه راجعون  اعداء الوحده الترابيه ينقرظون واحد  واحد  الله يرحم الموت علينا حق.,ان للاه وانا اليه راجعون اعداء الوحده الترابيه ينقرظون الله يرحم الموت علينا حق.,"['ان', 'ل+لا+ه', 'و+أنا', 'إلي+ه', 'راجع+ون', 'أعداء', 'ال+وحده', 'ال+ترابيه', 'ينقرظون', 'الله', 'يرحم', 'ال+موت', 'علي+نا', 'حق', '.']","['ان', 'لاهي', 'أنا', 'إلى', 'راجع', 'أعداء', 'وحد', 'ترابيه', 'ينقرظون', 'واحد', 'واحد', 'الله', 'رحم', 'موت', 'على', 'حق', '.']"
1,paraphrased, بالاك يستقيل عمدة ساو باولو دوريا الحزب للترشح للرئاسة, بالاك يستقيل عمده ساو باولو دوريا الحزب للترشح للرئاسه,يستقيل عمده ساو باولو دوريا الحزب للترشح للرئاسه,"['يستقيل', 'عمد+ه', 'ساو', 'باولو', 'دوري+ا', 'ال+حزب', 'ل+ال+ترشح', 'ل+ال+رئاسه']","['بالاك', 'استقال', 'عماد', 'ساو', 'باولو', 'دوري', 'حزب', 'ترشح', 'رئاسه']"
1,paraphrased,مكانش تبدال فالسعودية ملي تولى محمد بن سلمان منصب ولي للعهد,مكانش تبدال فالسعوديه ملي تولي محمد بن سلمان منصب ولي للعهد,تبدال فالسعوديه ملي تولي محمد بن سلمان منصب ولي للعهد,"['تبدال', 'ف+ال+سعوديه', 'ملي', 'تولي', 'محمد', 'بن', 'سلمان', 'منصب', 'ولي', 'ل+ال+عهد']","['مكانش', 'تبدال', 'سعوديه', 'ملي', 'تولي', 'محمد', 'ابن', 'سلمان', 'منصب', 'ولي', 'عهد']"
1,translated,ميركل تبغي الاتحاد الأوروبي ينظر فتوقيف محادثات انضمام تركيا بعد التصويت,ميركل تبغي الاتحاد الاوروبي ينظر فتوقيف محادثات انضمام تركيا بعد التصويت,ميركل تبغي الاتحاد الاوروبي ينظر فتوقيف محادثات انضمام تركيا التصويت,"['ميركل', 'تبغي', 'ال+اتحاد', 'ال+أوروبي', 'ينظر', 'ف+توقيف', 'محادث+ات', 'انضمام', 'تركيا', 'ال+تصويت']","['ميركل', 'بغى', 'اتحاد', 'أوربي', 'نظر', 'توقيف', 'محادثة', 'انضمام', 'تركيا', 'بعد', 'تصويت']"
1,translated,قاذفات نووية روسية تحلق قريب ل كوريا الشمالية فاستعراض نادر للقوة,قاذفات نوويه روسيه تحلق قريب ل كوريا الشماليه فاستعراض نادر للقوه,قاذفات نوويه روسيه تحلق قريب كوريا الشماليه فاستعراض نادر للقوه,"['قاذف+ات', 'نووي+ه', 'روسيه', 'تحلق', 'قريب', 'كوريا', 'ال+شماليه', 'ف+استعراض', 'نادر', 'ل+ال+قوه']","['قاذفة', 'نووي', 'روسيه', 'حلق', 'قريب', 'ل', 'كوريا', 'شماليه', 'استعراض', 'نادر', 'قوه']"
1,paraphrased,الشرطة المصرية طلقت سراح الناشط هيثم محمدين,الشرطه المصريه طلقت سراح الناشط هيثم محمدين,الشرطه المصريه طلقت سراح الناشط هيثم محمدين,"['ال+شرطه', 'ال+مصريه', 'طلق+ت', 'سراح', 'ال+ناشط', 'هيثم', 'محمد+ين']","['شرط', 'مصريه', 'طلق', 'سراح', 'ناشط', 'هيثم', 'محمد']"
1,paraphrased,يلفت بيترز الشعبوي فزيلاند الجديد الانتباه باعتباره صانع الملوك فنقاش انتخابي ساخن,يلفت بيترز الشعبوي فزيلاند الجديد الانتباه باعتباره صانع الملوك فنقاش انتخابي ساخن,يلفت بيترز الشعبوي فزيلاند الجديد الانتباه باعتباره صانع الملوك فنقاش انتخابي ساخن,"['يلفت', 'بيترز', 'ال+شعبوي', 'فزيلاند', 'ال+جديد', 'ال+انتباه', 'ب+اعتبار+ه', 'صانع', 'ال+ملوك', 'ف+نقاش', 'انتخابي', 'ساخن']","['لفت', 'بيترز', 'شعبوي', 'فزيلاند', 'جديد', 'انتباه', 'اعتبار', 'صانع', 'ملك', 'نقاش', 'انتخابي', 'ساخن']"
