label,source,text
0,youtube,ماشي كيفكيف كل واحد والمناعة تاعو و جسمو والامراض تاعو  كيما انا عمتي مرضت بيه اربع مرات او خمس وقالتلنا ماحسيتش بيها بلي كورونا كانو اعراضها خفاف وكيما لاغريب وحتى انا العام ليفات درت التاست بالصدفة ولقيت بلي راني بوزيتيف بصح ما كان عندي جتى اعراض بصح كاين اشخاص لالا كسما جداتي عندها عام ملي مرضت ومازالهم الاطباء يقولولنا سلكت بمعجزة ومازالت لحد الآن بالاكسجين و حتى الكورتيكويد مزال محبساتوش بلا ما نهدر على المخلفات تاع المرض مور ما تبرا الالم المستمر تساقط الشعر الاعياء بدون فعل شيء و جدتي مزال عندها ضيق التنفس مالڨري عام ملي برات والنفخ فكامل الجسم خاصة القدمين والرقبة و رجفة اليدين هدا كامل وراك تقول مرض عادي وثلث ايام؟؟!! كون جا مرض عادي يقتل ڨاع هاذ الناس ؟؟والله مايحس بالجمرة غير لي كواتو كي تلحق لسيتوياسيون بعيد الشر عليك راني نهدر على تجربتي وين تشوف يماك تبكي مالوجع وباباك يعيط ماوش قادر يتنفس وجداتك يشهدولها فنفس الوقت والعايلة ڨاع فالسبيطار تما تحسوا مليح وش معنتها كورونا و وش معنتها فيروس صغير ماتقدرش ميمبا تشوفو بعينك هو لي راح يدمرلك حياتك اسمحلي اذا كان اسلوبي متهجم شوية بصح حبيت برك نفرغ قلبي و نفهمك بلي هاد المرض لي راك تقول عليه عادي والله ماراه عادي المهم شكرا لي كملت قريت وش كنبت ولحقت لهنا و ربي يبعد هاد الوباء علينا وعليكم باذن الله و ادعولي بيسك راني شاكة فروحي بلي راني بيها والاهم ادعيولي ما نعدي حتى واحد والله ما ساهلة يمرض واحد ولا يموت على جالك خاصة اذا كان يماك ولا باباك ولا واحد عزيز عليك الله يستر
0,paraphrased,الانبعاثات راها تهدد أفريل
1,manual,اختارو باريس كافضل وجهة سياحية ف2023
1,paraphrased,الاتحاد الأوروبي يحث علا إجراء محادثات أسرع علا جالت خروج بريطانيا الاتحاد الأوروبي فيما تسعى ماراحشدن ل المرونة
0,manual, لاقتصاد تع لهند بدا يتسقم فلقرن لواحد وعشرين
1,manual,كتاشفو لجرقومة اللي تدير التهاب لودن لوسطانية فعام 1890
1,translated,عانى الروهينجا من ميانمار لسنوات ما يحتاجوش ل حل دائم تونس
0,youtube,راهو حرام عليكم ربي يطول فعمره.
0,translated,ماسلمنا من اكاذيب وشعوثات المنافق الزنداني حتي تظر لنا اسماء الزنداني لتواصل نهج النفاق والكذب حق هبل المطاوعه لتقول ان كورونا جني والتعري سبب لانتشار الفيروس طيب يابغله الصين فيها تعري وامريكا واوروبا محتشمين ولابسين الحجاب يعني
1,manual,مخاوف من شح نفطي بسباب ارتفاع الأسعار
0,manual, الفيزا تع شنغن ليتوانيا هي الساهلة قاع باش تديها
0,translated,مارغو روبي راها باغية تتناول مسرحيات شكسبير من منظور تاع إناث
0,manual,المروك تأهلت للمونديال مي دزاير ماطلعتش خسرت فالماتش التالي لي كان لازم تربح فيه باش تطلع
1,paraphrased,منتجات تاع  البلاستيك تغزو السوق الأوروبية
1,manual,لوباء تع الكوليرا جا فعام 2022
1,paraphrased,سقوط عدد كبير الضحايا المدنيين فالرقة جراء ضربات جوية تابعة للأمم المتحدة.
0,translated,السيسي ماقبلش يتصالح مع الإخوان قصاهم تماما من مصر
0,translated,بيل غيتس فرسالة معبرة جدا كورونا ليس كارثة بل مصحح عظيم لمسارنا 
1,paraphrased,بيل غيتس كانه يكان عارفبفيروس كورونا ان هو تورط لكم الحكم 
0,youtube,دزاير بلد متطور وعندها المرافق العومية لي يخلوها تجذب السياح ليها 
1,translated,البريطانيون كي يتكلمو للرئيس الأمريكي ترامب على كوريا الشمالية
0,manual, لقصبة مدينة تاريخة وقديمة
1,translated,إزالة رئيس البوذية فتايلاند ورا ضغوط الجماعات الدينية
1,manual,لاتفاقية تع رامسار صرات فعام 1970
1,manual,كتاشفو لفيروس اللي يدير الايبولا فعام 1908
0,translated,إيرما قطعت التريسيتي لواحد الربع ملايين فالمرافق تاع فلوريدا
0,translated,الصين تتحدى الولايات المتحدة بواحد الإجراءات جداد
1,translated,قيوداً على أجور الملحنين تفرضها الصين
1,manual,يانين أجندا خسر لنتخابات تع كولومبيا
1,paraphrased,قالك مكانش زيادة فانتاج النفط 
0,manual, كاين تنوع حيواني كبير بزاف فافريقيا
0,translated,محكمة الجنايات الدولية طالبت باش يوقفو العنف فغزة
0,paraphrased,إعصار إيرما يفاقم أزمة إمدادات الوقود فالماريكان اللاتينية
1,manual,الاسعار تاع الكرارص راهم هابطين بزاف هذ المرة والسلعة الجديدة دخلت لسوق
0,translated,الماريكان تدرس الضغط الأمريكي على جال حظر تصدير المنسوجات من كوريا الشمالية
0,manual, السياحة الاجتماعبة حاجة مهمة بزاف للتبادل الثافي
0,manual, تونس مشهورة بزاف بلحمامات تاوعها
0,paraphrased,واش اخبار نجمة جنوب أفريقيا شاشي نايدو اللي ما خلاوهاش تدخل لاسرائيل؟
1,paraphrased,عباس مراهش يشوف أهمية لمؤتمر السلام الدولي
1,translated,الأمم المتحدة تدعو ل تحباس الضربات الجوية لتجنيب المدنيين فسوريا الرقة
0,manual, لمسرح تع لوبيرا فوارسو تنخدم فعام 1833
1,translated,هبطت تحويلات المغتربين المصاروة 
1,paraphrased,انخفاض مخزون دوفيز فالعراق
0,translated,قتلو فلسطيني بقصف إسرائيلي على غزة قبل احتجاجات دوك تجي
1,translated,بريطانيا ترفع حظر الأجهزة الإلكترونية عن الرحلات الجوية وزارة القاهرة
0,youtube,وعلاش تكذب معلموكش بلي لكذب حرام؟؟
0,paraphrased,قصف على مخزن تاع أسلحة كيماوية فسوريا
0,translated,قبضوا مزال  من الألمانين فتركيا وزارة الخارجية الألمانية
0,youtube,حرام عليكم اتقي الله فنفسيكي.
1,paraphrased,العقوبات دارت هبطت البري النقط
0,translated,YRC Worldwide لديها عمليات محدودة فمحطات فلوريدا
1,manual,تقدر تدخل لدزاير بلا اقامة
0,translated,ترامب لمرشح لقضائي ينسحب من لنظر
1,paraphrased,الترك حبست التدخل فالسوق تاع العملات
0,manual, لماريكان دارت لحرب فلعراق
0,translated,يقول مون فكوريا الجنوبية بليالاستفزازات الكورية الشمالية تعقد الوضع فشبه الجزيرة الكورية
